"","Healthy1","Healthy2","Healthy3","Healthy4","Healthy5","Healthy6","Healthy7","Healthy8","Healthy9","Healthy10","Healthy11","Healthy12","Healthy13","Healthy14","Healthy15","Healthy16","Healthy17","Healthy18","Healthy19","Healthy20","Healthy21","Healthy22","Healthy23","Healthy24","Healthy25","Healthy26","Healthy27","Healthy28","Healthy29","Healthy30","Healthy31","Healthy32","Healthy33","Healthy34","Healthy35","Healthy36","Healthy37","Healthy38","Healthy39","Healthy40","Healthy41","Healthy42","Healthy43","Healthy44","Healthy45","Healthy46","Healthy47","Healthy48","Healthy49","Healthy50","Healthy51","Healthy52","Healthy53","Healthy54","Healthy55","Healthy56","Healthy57","Healthy58","Healthy59","Healthy60","iRBD1","iRBD2","iRBD3","iRBD4","iRBD5","iRBD6","iRBD7","iRBD8","iRBD9","iRBD10","iRBD11","iRBD12","iRBD13","iRBD14","iRBD15","iRBD16","iRBD17","iRBD18","iRBD19","iRBD20","iRBD21","iRBD22","iRBD23","iRBD24","iRBD25","iRBD26","iRBD27","iRBD28","iRBD29","iRBD30","iRBD31","iRBD32","iRBD33","iRBD34","iRBD35","iRBD36","iRBD37","iRBD38","iRBD39","iRBD40","iRBD41","iRBD42","iRBD43","iRBD44","iRBD45","iRBD46","iRBD47","iRBD48","iRBD49","iRBD50","iRBD51","iRBD52","iRBD53","iRBD54","iRBD55","iRBD56","PD1","PD2","PD3","PD4","PD5","PD6","PD7","PD8","PD9","PD10","PD11","PD12","PD13","PD14","PD15","PD16","PD17","PD18","PD19","PD20","PD21","PD22","PD23","PD24","PD25","PD26","PD27","PD28","PD29","PD30","PD31","PD32","PD33","PD34","PD35","PD36","PD37","PD38","PD39","PD40","PD41","PD42","PD43","PD44","PD45","PD46","PD47","PD48","PD49","PD50","PD51","PD52","PD53"
"let-7b-5p",18.6291102704351,17.1688302366326,20.1074389253379,17.93488020308,18.7834258152704,17.9279422967682,18.7330244819135,18.0116528584644,18.6617520625079,18.3894335727853,18.6292055522871,18.9602912760267,18.6417897756615,19.639094868709,19.5437203089867,18.8646796054222,18.3697541321502,19.6542176377618,19.0993539330892,18.6930523458031,18.392377251223,18.741999270425,18.5211792236116,18.7257439406791,19.4965565491315,18.761937292424,18.2380827570833,18.3983590631808,18.4779285921926,18.4359945963243,19.3214303024895,20.0555698418831,19.0486694509609,18.6798064541815,19.0329051779151,19.3812026289576,19.4138805951296,18.8901188122114,19.0905827568383,19.6025379236046,17.9765509345548,19.2425275779802,19.2703798356697,18.9152047324308,18.4758241108889,19.4613425158798,19.2671896585992,17.0429136232913,18.633075239403,19.222725739301,18.9917705802299,19.0768680911136,19.400049446803,18.8211259357599,19.0199456726977,18.6223755629876,17.2401952535689,19.1347660496043,19.1844625930437,18.9138126185023,19.0441098900273,19.0737958071686,16.530726220757,18.6799898191263,18.6792566475872,18.9156867750821,18.497555618984,18.5735627724456,18.7360700464968,19.3324445097443,19.5877922223226,18.8182888989848,19.6566731018039,17.9511088495782,19.1618574963773,19.2866214590943,17.227719403114,19.1317673844924,19.1761577633802,17.0193243253443,17.3817509801065,18.5577714554315,18.1859306435871,17.6622615592064,17.3599206205651,17.6956120376222,17.7708086941993,17.7602363781043,17.876810796052,18.3648601449913,17.2202997732519,18.1906509487942,18.9073704690056,19.3979576776532,19.0066620881348,19.3667433107702,17.8932045029748,19.4553667206008,19.0830809049791,18.8491714087403,19.1145478606612,18.0759976886868,16.6329201089893,18.9398336315096,19.0997217792156,19.0423869483595,19.1377927818893,19.1320592429371,18.8501998511891,18.2252084935445,19.1123191926446,19.4651155431617,18.8169511936873,18.4879145491279,18.6119947566778,18.7455652136527,19.0201812714305,19.2526524469215,18.2049251528487,18.6760331967281,19.3333815063341,20.3285680608121,18.2427251311362,19.8266279515587,17.9119851261533,19.6272073489277,18.6525929031845,18.916484548266,18.5262483868249,17.3525394939316,19.6384007049327,19.5531318646189,20.2727910303221,19.7553017885958,20.6649923917979,20.2960683489961,18.4285413547976,19.7760282932435,20.1275144742191,18.9603299513204,19.9438430639001,19.6270536135216,16.9113506536529,18.8648071343537,18.9606533322098,18.8769560107485,18.7078769557408,18.7490846107102,19.0746995161106,18.461689184039,18.1576192092303,18.5558911088888,19.0527724241902,18.4332573506811,19.145546017466,19.0891108126553,19.3615592961657,16.0788841358908,16.4288842375176,18.5136688579362,18.7472058490612,19.4883242563238,16.1548752528723,19.0820718502283,19.2668987496924,18.7171900659583,19.1292632036885,19.1975953040551,18.921482444024
"miR-423-5p",18.0376785181445,16.8098035304582,19.6541993984578,18.2083156519106,18.361446073387,17.3260793749135,18.1744961603614,18.6433601763264,17.8060567474282,17.8253011850299,18.4601929458865,18.4725814438135,18.1097953709571,18.3224285427258,19.0076791577112,18.5224665981117,17.7603085417297,17.8828138905661,18.4167913472568,17.9997849345022,17.9334006968058,18.5841900048135,17.912885038519,18.4787391792406,19.2089110209117,19.0518741364178,17.6008324144088,17.9959060664551,18.0833176208958,18.5087520268566,18.7034178324508,18.7038128877812,18.3551281619042,18.8094821722431,18.9173828938005,18.5675433558839,19.4870263904623,18.8391071947976,18.8275551226217,19.9273917747085,17.9860129068753,19.155045456109,18.741067311966,19.4065499444652,19.1451801787436,19.3746593949295,19.1343668426984,16.1883682670021,18.0735671175189,18.9487474406664,18.8660709509132,19.6178205674312,18.7154444293674,19.2455167688955,18.3577991087901,19.1285887197103,16.7113960404646,18.5914104812154,20.2332700352146,19.1325615812269,18.0937975290476,19.4965632578095,16.8678074143957,19.4233170655109,18.2585891728593,19.18679928112,17.9034966086163,18.6477753496327,19.5873071567674,19.4130280671733,19.4664105681478,18.6971487992632,19.6860718059063,17.845627031384,18.559591565596,19.1569211882554,18.1273617553234,19.2994653244736,19.7021869945927,16.2399267246451,19.0852961368131,18.9985541960344,19.5495404417763,17.6136385454732,17.8419094291291,17.724208928229,18.3444683860027,18.2140612809053,17.4160904604334,18.5786517930374,16.8282156719811,17.2533446223786,18.0858874759851,18.6401830968462,18.7025648823732,18.976394451075,18.2789092832172,18.5915686655932,18.6763388774548,18.6933956060706,19.291731439144,17.9941027222724,16.992749991797,18.4248161717649,19.3422099545177,19.2282251507847,17.8459359864857,17.7034130179144,18.7056557588534,17.7136378186365,17.5688534983732,20.0927770620021,18.7023661448355,17.3981975226469,18.3322940171763,19.0353911039105,18.2114200314939,18.0626486948787,17.6391199322724,17.9898729038084,18.2388248250684,19.3124828180874,18.0677584760572,20.0336059407338,18.2425707889414,19.2184847355416,17.681466894487,18.1648161520911,18.3420513649431,16.9471949182944,18.5716051421231,20.0742951469351,20.1876854668703,19.1074376680363,20.4898234827375,19.2955868377965,18.3861337091835,18.3900287283826,18.7877136694857,18.343798867829,18.9755854031445,18.108804948565,17.275696614678,18.5185083922652,20.002881235671,18.3158430481924,19.2120587126975,18.3667868301106,18.6142709341404,18.3972383340666,17.9932849941954,17.7985056739075,18.4741713898653,17.6303696201945,18.6610417715799,19.1108847032214,18.4631862241516,15.660556195703,15.8989569976758,18.5413800789074,17.6999256410201,18.3683547698452,15.4902995225405,18.0457997533839,18.348950400289,18.3796786817897,17.9005740210927,18.5854890689724,18.7962205650154
"let-7a-5p",18.3709748299582,18.0195603840738,18.8594400451061,17.6642295892914,18.5874329967088,18.4000674858004,18.3498321867198,17.1104991270131,18.5555498723175,18.3700880887172,18.1334255608063,18.237292063394,17.9584636222445,19.3493694492858,18.8990085820115,18.9043606958315,18.4902512739106,19.4677504966589,18.5918476652686,18.8992417395724,18.1554792152844,17.9124723436857,18.5734270059997,18.516538978893,18.4518044597469,17.8612958918116,17.8962216776369,18.0024437435616,18.4086259011693,17.7066803595542,18.6317463592351,19.3756903689451,18.4888332311676,17.7864821859183,18.2950323257549,18.5807262219604,18.1971176757969,18.4238420237888,17.6298609388353,18.2069841658691,18.3468663386242,18.0983865454429,18.3446839476173,17.8532611432614,17.2399127727624,18.9542387131478,18.3379873229818,17.5468736092233,17.8607972654129,18.7171294772408,18.5380770352869,17.6984351224489,18.7528057148585,17.9571413134163,18.215437687761,18.1763856085679,17.5891942322254,18.3964510315246,17.6565579692287,17.8099177325991,18.5952937423103,17.4277714578964,17.9073564679382,17.4108516690968,18.0360031255208,17.2395069554159,18.6220817146597,17.8260298261924,17.2392439133225,18.8035811174785,18.183159550701,17.9094953777787,18.0297746005679,18.0488656973097,18.2350805878469,17.9395521587123,17.8601342298206,19.0201133460892,17.3438826777206,17.5056627543821,19.5935140288857,18.1961660059294,19.6152731496764,16.6112612649413,16.9474142840346,16.9180065832187,17.2230114022902,17.0468100698961,18.0607662017171,17.7719837862564,17.5219620256623,18.6440844563548,18.9542652925873,18.1940132097841,18.2960427062854,17.9064619344135,19.3081036588193,19.0712044230674,18.1996546384252,18.1878521061919,17.7554628912007,18.1137091599733,17.1690521177161,18.6927907281217,18.2796791643752,18.0834703735856,18.1731291183689,18.0695677738916,18.0481948446323,18.3763045046938,17.6563939688707,18.3776725322293,17.96915165004,18.0694544303292,18.0607996577472,18.5277920277441,18.2320775724632,18.5719180380009,18.0810236821548,17.7756113598909,18.1566149806172,18.4567787707783,18.5209695988228,18.1761562492557,17.3585131081658,19.3171066006205,18.1871038165925,17.7386309207166,18.3076281701193,16.8429935152645,18.5193408719282,18.6034272140784,18.58039856037,18.430291417557,19.271045733221,19.2302090323446,18.5260231630116,18.3880066025504,18.7416857190035,17.9419832085528,18.4420829720612,18.9751338130176,17.505507669558,19.3918417334988,17.357232130089,17.950020939802,17.7455038622213,18.3564593656511,18.7001900196511,19.3005412335722,18.5349038555146,18.2558186806994,18.6819821249908,17.7438808051477,17.6326657145677,18.628460176168,18.2539047538577,17.2419942265244,18.0636637893629,19.1351132647756,18.4985554797195,18.09696248241,16.8028367665132,18.6009277028273,18.5543612195393,18.981411346511,18.4381046249492,18.4334188126953,18.0052340552113
"let-7f-5p",17.9530031622517,18.3078002002431,17.1997799290947,17.1725691958322,17.8509899866152,18.1907586387805,17.4747493268968,16.3132517090678,17.7050148675982,17.5185968192709,16.9677486723574,17.1452098921801,17.2289715577397,18.2074250438143,18.3819902799415,17.8016390522977,17.8332965340218,18.9470908694521,17.5293346967425,18.5253294948047,17.9029709294878,17.0017338426607,18.3035762452386,17.6182010700617,17.1986518294711,16.8256673801529,17.6702799679317,17.6861520431601,18.1206554114266,16.7473940797743,17.8438655744181,17.7812818685968,17.6933521136005,16.5554035798915,17.0251026480871,17.4176489690341,17.3054466594671,17.4946164125217,16.9086192915133,16.8646786292793,17.3145126074027,16.900046394679,17.1826896032424,16.8645947220233,16.1441759086125,17.3366028212079,17.53438516109,17.9646843989747,17.4426719484686,17.4226975445936,17.7001164170139,17.1220562593849,17.6552400787502,16.8928440264491,17.3411959366519,17.1183965613473,17.2561629425026,17.104390065779,16.5574183881311,16.9227850793328,17.1530269575321,16.5135264836966,17.7886813755505,15.9271025785544,16.6811888186871,16.0959703623939,17.5545770823251,16.7616296588782,16.151334642573,17.7450180443009,16.609606156315,16.7595674451098,16.4778668542172,16.9698385381232,16.9243111464562,16.8709361887684,17.1046872614213,17.8870879986537,16.4029455715082,17.5409356655197,18.5820680585277,17.1029197619403,17.9824366383605,15.7279438661092,16.609585695921,16.6910695247155,15.8588791927656,16.3164596568574,17.4371409322958,16.8896323526723,16.9052332213651,17.3694521276147,17.9043170879036,16.8860172780911,17.0026250951944,16.9795401633051,17.8334696352429,17.7924892393849,16.910622337464,17.2872381114974,17.0749742395683,16.9866682609489,17.181270738022,17.7330186639899,16.8714616950048,17.0440475791058,17.1429471129913,17.1490059261176,17.0983840137183,17.8638369239483,17.1627253341072,17.0391554225327,17.4682776543893,17.6007363492271,17.2288481886583,17.3024222961524,17.2054553653771,17.402721211999,17.8212415181442,17.3290666586232,17.1128932087731,17.6431328393421,18.4200903800086,17.2736359088305,16.8200109125097,18.337194022232,17.5500347368758,16.7074901555394,17.5456801335291,16.9517206053079,17.6398712537398,16.0417900171947,17.4915837162222,17.7989695800464,18.0278620917704,18.0282733026793,18.0957096761005,17.0290511904713,17.5183969323674,16.9528830119032,16.7862647840417,17.9931825456427,18.1225286256731,17.7940362533816,16.7936617641302,17.1895730125594,16.9173739963029,17.8284654927638,17.4756252644841,17.8231031937763,17.986576167278,17.8729327914471,17.683349694788,16.964837474883,16.7507883279797,17.5298964999984,17.5503572793595,17.5323290462793,18.0896797127009,17.5630650102997,17.5925677287185,17.4385977339801,17.3961408221982,17.8233505605682,17.4678975370819,18.0885261046864,17.7070112331301,17.1723532128871,16.9165684366806
"miR-26a-5p",17.6023902827296,18.45970276851,17.4571125932289,17.6685306088543,17.3623731096034,18.1645489508937,17.4978247624654,17.3653586132648,17.5379845447595,17.6561409298397,17.0688463379775,17.4797182871867,17.2324092555687,17.8191357280857,17.1537649863929,17.6314954701259,17.7311335357413,18.0779932430207,17.5891933816461,18.0101766321814,18.0879728392126,17.3924475674121,17.8156661564524,17.6633883297974,16.9006472033683,16.9791742477607,17.4288617895279,17.6227708763785,17.8550728738566,17.7350493690986,17.0926975447341,17.134647325801,17.3031971793815,16.8858262846517,16.9369661367154,16.7956091752688,16.9389427875765,16.8011577673306,16.8796128945361,17.0366436900533,17.2850858545106,16.6916707767621,16.6770820020227,16.8049469654749,16.8261042962474,17.4033767218407,17.0648238360054,18.5446590671951,16.7676523088099,16.9388099076781,17.0646136240516,16.985914137194,17.232727845144,16.9709155341608,16.8776106358914,17.3117902011983,17.8249445389609,16.9411474915679,16.8722787561178,17.0173515805037,17.2219615148906,16.5811085910076,17.8575544427838,16.4191523365268,16.9952913787334,16.378781508472,17.5157852302185,16.7524756489189,16.1926484185264,16.6850738334027,16.9066475767464,16.8745104265658,16.6459947963492,16.7197068780783,17.1008156304245,17.0438099331229,16.7363868071167,16.6648501178452,16.5641423332141,18.5703358649009,16.5354097249612,16.9233692600516,16.2272526208314,17.6812712423849,17.3980853898396,17.6656868063,17.0696848535548,17.1340671871709,17.6938935115664,17.2295681254724,17.9199689671936,17.452596530606,17.3551541911729,16.5798145964092,16.8257720902792,17.1444489650675,17.2299796771454,17.3949855756778,17.5353139381412,17.4472628242509,16.8860481167599,16.8281172154577,19.3975146601542,17.2305070547479,16.6825876664573,17.4504485982968,17.0103629906407,16.8439299974482,17.3400417278731,17.5467527781014,16.9875653887444,16.4253684898249,17.2620188488488,16.9548323506355,17.1786007864783,16.745978590135,17.1352914857451,17.5994840731106,17.8175763477633,17.3514228990697,16.9044362633884,16.5738212784592,18.0686058401333,17.1211324807369,17.8457159605608,17.0077713623365,17.455271329525,17.0034274931733,17.465618846456,17.8502664522795,16.7715789867995,16.1171485510026,16.8511782992057,16.7195352742459,16.7163968791445,16.6648756438409,17.4972287292258,17.0766108933881,17.0102352054489,17.2110950633593,16.7967069935786,17.5004702471206,19.0867548102627,17.5414967702744,16.1058834415242,16.825280854569,16.7130582841353,17.2037160263931,17.4204924457526,17.6170937474741,17.8754741580351,17.9842702615036,17.0905665091584,17.5055855959504,16.963426808927,17.7536293251728,17.3171234705917,18.9698908233216,19.030189298181,17.6855238070813,17.5054203589538,17.0976819255009,18.3575573768351,17.5390293726467,17.2201723129901,17.9005530919281,17.1667871594882,17.3211949828102,16.7272497763604
"miR-146a-5p",15.7833745354682,16.485223165846,15.7861220997191,15.3639130571948,15.1750794354718,16.1808521153205,15.5695799073374,15.9879103094161,15.5878388996066,15.306416268756,16.6292649954134,16.0739287900375,15.5338306156891,15.5528049023416,15.0927327810667,16.1726324003125,15.6775366841299,15.7772362470494,15.0244395357437,15.6809952794996,15.4905581301415,15.7595678954567,16.0404154622509,16.2043916909365,15.6036235099325,16.007612454776,15.3536187595641,15.9961823615299,16.1744672325123,16.3427466449599,15.373954591503,15.7909041912592,15.8614152017595,15.5527111145822,15.8425834652376,15.2922903435461,14.5876026039142,15.6161729255117,15.5759681388687,15.5290146227467,16.8467330044204,14.9335375986408,15.3009688287274,14.9116758113062,14.9478402973669,16.6947373880053,16.2373164504901,15.8062595879489,15.8296542506604,16.7543881848669,16.9915141453467,15.2713117794995,16.3666519920165,15.7769605477439,16.1887993860399,16.1770805698449,15.9288831440917,15.5283170567894,14.8572768277848,15.8631800278871,16.2706027137191,15.3427294986678,17.6966709184767,17.766890115408,15.9785081716542,16.3712011434986,16.6133206882442,16.7842270829006,16.7557291108383,15.7049105489322,15.8293561130889,15.7769166346712,15.8361736742088,17.5678476119319,16.2442410514574,15.6616805887858,17.267971324995,16.2093818926238,15.1466335518765,16.8057019227197,18.1956648390292,16.7267442569463,18.2081220992726,17.1107478504507,17.0381242101533,15.7057852354646,17.0569225231128,16.6847807783925,16.8345112843807,16.8148558179164,17.6579587404189,17.7459624229161,17.2847483256368,15.6254779081678,15.5167392578493,15.795431294242,17.3539793002241,17.2634503160591,16.7248802392391,16.4225812458233,15.4215388424052,17.6136802147996,17.5921504831069,17.4877001726267,16.5809554183131,16.7161929313367,15.5668379901576,15.6159330459521,15.4301665604164,16.9747169809513,15.3121343829101,17.3884172333271,15.4287092580703,15.5792824871926,15.2398949258961,17.9934916272045,15.8768266562574,16.0501600721601,16.8166682837726,15.5169953579849,15.7455094851186,15.5121995301744,16.750229404261,16.1603525155024,16.9272178485342,17.220187329262,16.0875985348654,16.1090066603532,16.8280349776486,16.3253364374728,16.4596695469897,17.3568561247161,15.9160737335469,15.3364494586765,15.8612398731973,15.0966428282906,16.3156689719746,15.106116089307,14.8034504816227,16.6161471087599,15.9866180067806,16.7273699719304,17.374928790974,16.7739432427587,15.7895890628096,16.5185549922958,16.0016730625235,17.5240444314895,16.0444281005803,17.5954636463281,17.0153711887076,15.9463295938733,17.093032938538,14.9101230614768,13.9972146269523,17.105883234001,16.1056870124476,17.4767848453343,16.9974636187913,16.2277914941797,16.7125916877819,15.8252983036702,15.7400690005109,16.3795879352884,16.2023433653968,17.9868410878177,16.5164049578661,15.3320481850031,15.5409590362626
"miR-191-5p",16.5798788363332,17.0207980951202,16.5555359872064,16.6602972093987,16.010479523806,16.650832000672,15.9995439490577,16.1802868824273,15.8865279432259,16.0880023045952,16.4944130780107,16.2163917980438,16.8440718430642,16.1447183364087,16.3400680615923,16.1737787459021,16.022316524065,16.8085632905463,16.502027803124,16.5450690926936,16.7835552568734,16.3387995525384,16.8667121703856,16.5389720621856,16.3097275171693,16.466498688452,16.1719467010831,16.571533343545,16.8276943698402,16.3904001729701,16.2997337697673,16.1544094882256,16.1372758267482,16.5114309798474,16.0245922405509,15.7506013532293,15.2178181993793,15.7555509496584,16.1222776413303,16.2857772761979,16.7679915505164,15.7992454124061,15.5968844297384,15.876302667644,16.2701711171547,16.4060219349228,16.6059227407174,17.2181007644208,15.9782710466928,16.0410320791695,16.4575979470373,16.9139462784181,16.1368512761639,16.2071136598945,15.7049529228119,16.7826470451688,16.4036189869034,16.0207632710842,16.0548233518625,16.7254730784859,15.7513340410574,15.2699142275646,16.4588156481242,16.0385119771174,16.1250147731831,16.3406752933625,15.98159569363,15.6720308297325,15.920365142326,16.1080731342922,15.6720349840471,15.6603404232641,15.8921555492138,16.0514032630195,15.7334882373762,15.4697820558866,16.2808768367478,15.5090612174857,15.0522134999058,16.4780571159885,16.3011819235636,15.8942660865412,16.063752185038,16.7661272755818,16.5242391583483,16.4376216587654,16.4129197016556,16.478760900596,16.6102679893856,16.3053447254673,17.3292117672146,17.0224587998499,15.9007080580658,15.5999269082856,15.9139307263233,16.2325895623026,16.6397977317337,16.0633177483895,16.748447495929,16.7591587495846,16.5230780495797,16.4780161817352,18.5915032326868,15.983856914238,15.490946625628,16.4910768032977,15.6352496509195,15.0574687167239,15.6159276961042,16.5714356019453,15.8998622825938,15.9093099013602,15.5371316251624,14.9069538086856,15.0667964364495,16.3576551977354,16.2609154777096,16.8310499631807,16.6260626041817,16.4471009353517,15.98423848619,15.935504091936,16.9822399352592,16.0614368641235,16.6910530720438,16.6796503792314,15.9413606139272,16.4047851744231,16.7923698452431,16.8497976876798,15.5373834377008,16.0317137175602,15.6284014980719,15.9922330296275,15.502672765777,15.3805499933428,16.382326418204,16.422933283143,16.1878701357088,16.9987307727776,16.7445422591056,16.0605859180787,17.610506130452,16.8504201401234,16.3144589769801,15.6941349526558,15.6797689477867,15.975091851243,16.5323180127017,16.7921504444977,16.2193988631842,16.8624906684839,16.0323900203963,17.4042652267155,16.667148842398,17.2483161221392,15.9913359305822,17.1779993904677,17.0795116601499,17.1757981287004,16.4024169565956,16.5299396921906,16.7948157668348,16.2607865267431,15.8349421720832,16.8315708090805,15.9813769239496,16.2031113869417,15.679519450654
"miR-125a-5p",14.3211544428164,13.4373697039915,15.9028438222537,15.8074702914216,15.7068094449162,15.5662502053329,15.8565601841518,16.9010797311464,16.038878753214,16.1841336410745,15.663166886705,16.2665562723529,15.3598200512852,15.2963069273979,15.8007642916538,15.9790507657292,16.2627755218904,15.1928056815197,16.5146985361098,16.107208534382,15.823051121786,16.1870298261644,15.2615468029935,15.1374398728329,15.7332254813653,15.9853298241568,15.9066449551747,15.9893405028964,15.8796750046782,17.194888239708,15.8608912541391,16.473942717701,15.783668641268,15.3990374248163,15.9036424290999,16.1415501850907,15.7503733520913,15.6783451551564,15.4936632398978,16.377827593552,13.907851429409,17.515869162569,16.3494412092661,16.4872283716904,16.813685896419,15.8194385347354,17.0773841846536,15.4060248128864,17.1868546596186,16.6205513598122,15.1501726361772,17.5282500802373,17.5991523307319,16.6514510556216,15.3752611154219,16.4220021564683,15.3058352671947,16.5653689297855,16.6819106910341,16.4685219762789,15.5487858587738,16.6738496046691,14.9508750735527,16.4758403818395,15.7540247367162,17.216994177385,15.7880138505123,16.3196951941492,17.9641869808689,17.6983978475301,17.6541922958284,16.7195629545174,17.9639943160477,15.5210350092595,17.1335796342301,17.4073594959556,15.0213192514835,16.1445829559914,16.3480522332973,16.007912719821,14.1408588239086,16.0395624416249,14.754426983925,15.987076255951,15.1292363570888,15.7131593255506,15.9198960612594,14.3954832483856,14.3740598362499,16.0473086486885,13.878081309889,15.2718688875812,14.9365443879718,16.42953440416,16.6329312052423,16.6093479225625,13.6723091529305,15.0601926031527,17.0902454588854,16.4295500253256,17.6168259728251,14.7317803997289,12.5576420462544,15.9045458138542,15.8094361714468,15.9885447405092,16.6921993571068,16.395051025768,18.4295884600097,14.9485841306451,16.730927294981,15.2588487484013,18.0536914460941,17.2897642802992,17.4276458619688,14.6359748082884,15.8082682379379,15.4463777529801,15.1912114380915,14.2643725838662,16.9103749656237,16.4012235608948,15.234099085014,15.7902173939558,15.2115939177856,15.6394161541021,16.5544928850033,15.5645720271128,15.6607740155303,14.9825930627275,15.9446543895695,14.1846957372817,16.1377310353965,16.209227415485,15.7704549751197,15.7438333982793,14.9429231197083,16.2679601837196,17.45046031638,15.369428456072,15.9374910188267,13.6629386552869,13.7263718208656,13.8575502541985,16.434626384763,17.6298375419022,16.8861556851359,15.9845965700651,14.1431292905191,14.0651371298052,15.267528227654,16.2834008132854,15.3500088114736,15.6127381287526,15.5655038832983,14.7005157275024,15.027787580926,14.5209913299192,12.9773886244229,14.2005343963673,16.6044276534584,15.54137121334,14.5816651116904,15.196041127107,15.5340053455693,15.4854244404318,16.5275622925534,16.3785141126852,16.9254438582623
"miR-30d-5p",16.0463757262924,16.3450876657331,15.4311755350342,15.7331893495717,15.9633991998013,15.5848699666581,15.3479105632519,15.3967158920429,15.5012073787915,15.2937502634587,15.7660864122759,15.2032905164232,15.8276251009018,15.2528725894904,16.0911882137434,15.1867389570726,15.2620722488212,16.0970059833711,15.7836175743936,15.540226250348,15.9327569732426,15.3426282093121,16.1237693104156,15.4747513223608,15.6442875452731,15.1633051333763,15.5954237566516,15.5375420700534,15.6788183798531,14.87197095082,15.5744552470985,15.1199933102261,15.4217312643179,16.2565551646475,15.8553891491227,15.5880625513901,15.5754219943859,15.8286791913749,15.953429347568,15.5463783623958,15.6882603164092,15.4334746292051,15.2808283700743,15.7021570364602,15.7954213026429,15.5428076690419,15.415911767194,16.0886132291617,15.6428507359151,15.4480973786752,15.4097413855568,16.4116680499539,15.2696492152488,15.6162504706491,15.4297198742221,15.8786958800384,15.6152189697483,15.293292825748,15.9266561767699,15.9406989696909,15.3530056805368,15.4849010052482,16.4958762796783,15.4431275143666,15.586751817218,15.3050223200028,15.7375361554308,16.0008452578859,15.5499782181005,16.1396425411457,15.4864841482024,15.9861546555413,15.8142807960205,16.385453649344,15.5781447100555,15.7612136419932,16.5331021500377,15.3753845207611,15.3556500472658,15.9491806176083,16.0632714625827,15.6357687053925,15.397358071226,16.0771326901013,16.3090595501471,16.2200316381226,15.4782154576741,15.9925895979857,16.1382995990649,15.9603499360602,16.2078427176222,16.0587166431319,15.1291669316528,15.7294632951395,15.29430738953,15.9424223322671,16.1074759488206,15.3082296683962,16.0700021565982,15.9087037683921,15.8164346947482,16.1935836720145,17.2522337002372,15.3431927530336,16.2345160366865,16.0183604608405,15.5194044831643,15.5155021438701,15.8837313475225,15.1512581212034,15.9406450915516,15.6455774897397,15.7499190220684,15.2043622960308,15.0405207182876,15.9738132777552,15.4179104979179,15.2279346900856,15.4867418507698,15.9385668934202,15.5413462688507,15.954466148094,16.2463737980658,15.64442253433,15.6296559378118,15.7923287124267,15.770376900145,16.3327249618538,16.8515289343722,16.4951535539301,15.2614917749084,15.3728793940884,15.6653941826885,15.9480085051474,15.6064485157621,15.482100241594,16.0434316283856,15.3540996340635,16.0208798912325,16.0764174573405,15.9880159986479,15.7033292866586,16.4065395432651,16.0074831639261,16.4548883041726,15.4582012249135,15.7069704943957,15.6913044240486,15.8744518704251,16.0422795680669,15.7829839141483,15.1796070054124,15.5369415636878,15.8662721815204,15.8535129796269,15.8819085453371,15.7830625388564,16.1893982112534,15.8089754069263,16.2441748258663,15.3765126960215,16.0436019035032,16.0218093738045,15.1869835428775,15.411277854764,15.4383764235264,15.4305712963443,15.7734480976631,15.4989086727611
